ID,LineID,TeamID,ShiftID,Date,ProductionFBE,ReworkFBE,ScrapFBE
313368,3,1,NULL,18/6/2018,,1,
313369,1,1,NULL,18/6/2018,,0.5,
313371,2,1,NULL,18/6/2018,,1,
313372,1,2,NULL,18/6/2018,0,0.5,0.5
313373,3,1,NULL,18/6/2018,,1,
313374,2,2,NULL,18/6/2018,0,0.33,0.5
313375,2,1,NULL,18/6/2018,,1,
313376,2,2,NULL,18/6/2018,282,0.33,0.5
313378,1,2,NULL,18/6/2018,352.01,0.5,0.5
313380,1,3,NULL,18/6/2018,,0.5,
313382,1,2,NULL,18/6/2018,0,0.5,0.5
313383,1,3,NULL,18/6/2018,,0.5,
313384,2,2,NULL,18/6/2018,0,0.33,0.5
313385,3,1,NULL,18/6/2018,,1,
313386,3,1,NULL,18/6/2018,,1,
313387,3,1,NULL,18/6/2018,,1,
313389,3,2,NULL,18/6/2018,352.01,0.5,
313391,2,2,NULL,18/6/2018,345.09,0.33,0.5
313393,2,3,NULL,18/6/2018,,1,
313394,2,2,NULL,18/6/2018,0,0.33,0.5
313397,2,1,NULL,18/6/2018,,1,
313398,3,1,NULL,18/6/2018,,1,
313399,3,3,NULL,18/6/2018,,0.5,
313400,1,3,NULL,18/6/2018,,0.5,
313402,1,1,NULL,18/6/2018,,0.5,
313404,3,3,NULL,18/6/2018,,0.5,
313406,3,3,NULL,18/6/2018,,0.5,
313407,2,3,NULL,18/6/2018,,1,
313410,1,3,NULL,18/6/2018,,0.5,
313411,3,2,NULL,18/6/2018,0,0.5,
313412,3,1,NULL,18/6/2018,,1,
313413,2,1,NULL,18/6/2018,,1,
313415,1,3,NULL,18/6/2018,,0.5,
313417,1,3,NULL,18/6/2018,,0.5,
313419,1,3,NULL,18/6/2018,,0.5,
313420,2,3,NULL,18/6/2018,,1,
313423,3,2,NULL,18/6/2018,0,0.5,
313424,2,1,NULL,18/6/2018,,1,
313425,3,1,NULL,18/6/2018,,1,
313426,1,1,NULL,18/6/2018,,0.5,
313428,2,3,NULL,18/6/2018,,1,
313430,3,3,NULL,18/6/2018,,0.5,
313432,1,1,NULL,18/6/2018,,0.5,
313433,2,2,NULL,18/6/2018,0,0.33,0.5
313436,3,1,NULL,18/6/2018,,1,
313437,1,1,NULL,18/6/2018,,0.5,
313438,2,3,NULL,18/6/2018,,1,
313439,2,2,NULL,18/6/2018,282,0.33,0.5
313441,3,3,NULL,18/6/2018,,0.5,
313443,3,1,NULL,18/6/2018,,1,
313445,1,3,NULL,18/6/2018,,0.5,
313446,3,3,NULL,18/6/2018,,0.5,
313449,1,1,NULL,18/6/2018,,0.5,
313450,2,3,NULL,18/6/2018,,1,
313451,3,1,NULL,18/6/2018,,1,
313452,2,2,NULL,18/6/2018,282,0.33,0.5
313454,1,3,NULL,18/6/2018,,0.5,
313456,1,2,NULL,18/6/2018,345.09,0.5,0.5
313458,3,3,NULL,18/6/2018,,0.5,
313459,2,3,NULL,18/6/2018,,1,
313462,2,1,NULL,18/6/2018,,1,
313463,1,2,NULL,18/6/2018,0,0.5,0.5
313464,1,1,NULL,18/6/2018,,0.5,
313465,3,3,NULL,18/6/2018,,0.5,
313467,1,2,NULL,18/6/2018,352.01,0.5,0.5
313469,1,1,NULL,18/6/2018,,0.5,
313471,1,1,NULL,18/6/2018,,0.5,
313472,3,1,NULL,18/6/2018,,1,
313475,2,1,NULL,18/6/2018,,1,
313476,2,2,NULL,18/6/2018,0,0.33,0.5
313477,1,2,NULL,18/6/2018,0,0.5,0.5
313367,1,3,NULL,18/6/2018,,0.25,
313370,1,2,NULL,18/6/2018,13,0.5,0.5
313377,2,3,NULL,18/6/2018,,0.5,
313379,3,2,NULL,18/6/2018,23,0.5,0.5
313381,2,1,NULL,18/6/2018,,0.5,
313388,3,3,NULL,18/6/2018,,0.5,
313390,2,2,NULL,18/6/2018,48.5,0.5,
313392,1,2,NULL,18/6/2018,92.3,0.5,0.5
313395,2,2,NULL,18/6/2018,0,0.5,
313396,3,1,NULL,18/6/2018,,0.5,
313401,2,2,NULL,18/6/2018,119.14,0.5,
313403,2,3,NULL,18/6/2018,,0.5,
313405,2,2,NULL,18/6/2018,118.95,0.5,
313408,2,3,NULL,18/6/2018,,0.5,
313409,3,3,NULL,18/6/2018,,0.5,
313414,1,3,NULL,18/6/2018,,0.25,
313416,3,2,NULL,18/6/2018,89.5,0.5,0.5
313418,2,2,NULL,18/6/2018,147.6,0.5,
313421,2,3,NULL,18/6/2018,,0.5,
313422,1,1,NULL,18/6/2018,,0.5,
313427,2,2,NULL,18/6/2018,179.13,0.5,
313429,1,1,NULL,18/6/2018,,0.5,
313431,1,3,NULL,18/6/2018,,0.25,
313434,3,3,NULL,18/6/2018,,0.5,
313435,1,2,NULL,18/6/2018,0,0.5,0.5
313440,3,2,NULL,18/6/2018,210.62,0.5,0.5
313442,3,3,NULL,18/6/2018,,0.5,
313444,2,2,NULL,18/6/2018,212.9,0.5,
313447,2,2,NULL,18/6/2018,0,0.5,
313448,1,1,NULL,18/6/2018,,0.5,
313453,3,2,NULL,18/6/2018,239.61,0.5,0.5
313455,2,2,NULL,18/6/2018,172,0.5,
313457,3,1,NULL,18/6/2018,,0.5,
313460,3,2,NULL,18/6/2018,0,0.5,0.5
313461,1,1,NULL,18/6/2018,,0.5,
313466,2,1,NULL,18/6/2018,,0.5,
313468,2,2,NULL,18/6/2018,202,0.5,
313470,3,3,NULL,18/6/2018,,0.5,
313473,2,2,NULL,18/6/2018,0,0.5,
313474,1,3,NULL,18/6/2018,,0.25,
313478,1,3,NULL,18/6/2018,,0.25,
313479,3,3,NULL,18/6/2018,,0.5,
313480,1,1,NULL,18/6/2018,,0.5,
313481,2,3,NULL,18/6/2018,,0.5,
313482,3,2,NULL,18/6/2018,299.2,0.5,0.5
313483,1,2,NULL,18/6/2018,0,0.5,0.5
313484,2,1,NULL,18/6/2018,,0.5,
313485,3,1,NULL,18/6/2018,,0.5,
313486,3,2,NULL,18/6/2018,0,0.5,0.5
313487,3,3,NULL,18/6/2018,,0.5,
313488,3,1,NULL,18/6/2018,,0.5,
313489,3,3,NULL,18/6/2018,,0.5,
313490,2,1,NULL,18/6/2018,,0.5,
313491,3,2,NULL,18/6/2018,0,0.5,0.5
313492,3,1,NULL,18/6/2018,,0.5,
313493,3,1,NULL,18/6/2018,,0.5,
313494,2,1,NULL,18/6/2018,,0.5,
313495,3,2,NULL,18/6/2018,280,0.5,0.5
313497,3,3,NULL,18/6/2018,,0.5,
313499,2,3,NULL,18/6/2018,,0.5,
313500,1,1,NULL,18/6/2018,,0.5,
313501,2,2,NULL,18/6/2018,0,0.5,
313502,2,3,NULL,18/6/2018,,0.5,
313505,2,3,NULL,18/6/2018,,0.5,
313506,1,2,NULL,18/6/2018,309.5,0.5,0.5
313509,1,3,NULL,18/6/2018,,0.25,
313511,3,1,NULL,18/6/2018,,0.5,
313512,1,3,NULL,18/6/2018,,0.25,
313513,2,1,NULL,18/6/2018,,0.5,
313514,3,2,NULL,18/6/2018,0,0.5,0.5
313517,2,2,NULL,18/6/2018,351.08,0.5,
313518,2,1,NULL,18/6/2018,,0.5,
313521,3,2,NULL,18/6/2018,355,0.5,0.5
313523,2,2,NULL,18/6/2018,0,0.5,
313524,1,3,NULL,18/6/2018,,0.25,
313525,3,1,NULL,18/6/2018,,0.5,
313526,1,2,NULL,18/6/2018,0,0.5,0.5
313529,3,3,NULL,18/6/2018,,0.5,
313530,2,2,NULL,18/6/2018,309.5,0.5,
313533,3,1,NULL,18/6/2018,,0.5,
313535,3,3,NULL,18/6/2018,,0.5,
313536,2,2,NULL,18/6/2018,0,0.5,
313537,2,1,NULL,18/6/2018,,0.5,
313538,3,1,NULL,18/6/2018,,0.5,
313541,1,3,NULL,18/6/2018,,0.25,
313542,1,2,NULL,18/6/2018,309.5,0.5,0.5
313545,3,1,NULL,18/6/2018,,0.5,
313547,2,1,NULL,18/6/2018,,0.5,
313548,2,2,NULL,18/6/2018,0,0.5,
313549,1,3,NULL,18/6/2018,,0.25,
313550,1,3,NULL,18/6/2018,,0.25,
313553,2,3,NULL,18/6/2018,,0.5,
313554,2,2,NULL,18/6/2018,309.5,0.5,
313557,1,1,NULL,18/6/2018,,0.5,
313559,1,1,NULL,18/6/2018,,0.5,
313560,2,3,NULL,18/6/2018,,0.5,
313563,2,1,NULL,18/6/2018,,0.5,
313564,2,1,NULL,18/6/2018,,0.5,
313496,1,3,NULL,18/6/2018,,0.5,
313498,1,1,NULL,18/6/2018,,0.5,
313503,2,1,NULL,18/6/2018,,1,
313504,1,1,NULL,18/6/2018,,0.5,
313507,1,2,NULL,18/6/2018,4.5,0.5,0.5
313508,2,2,NULL,18/6/2018,30.15,0.5,0.5
313510,1,1,NULL,18/6/2018,,0.5,
313515,2,1,NULL,18/6/2018,,1,
313516,2,1,NULL,18/6/2018,,1,
313519,1,2,NULL,18/6/2018,57.5,0.5,0.5
313520,1,2,NULL,18/6/2018,58.15,0.5,0.5
313522,1,2,NULL,18/6/2018,75.15,0.5,0.5
313527,2,1,NULL,18/6/2018,,1,
313528,3,2,NULL,18/6/2018,0,0.5,0.5
313531,1,1,NULL,18/6/2018,,0.5,
313532,1,3,NULL,18/6/2018,,0.5,
313534,1,2,NULL,18/6/2018,106.65,0.5,0.5
313539,3,2,NULL,18/6/2018,0,0.5,0.5
313540,3,1,NULL,18/6/2018,,0.5,
313543,2,1,NULL,18/6/2018,,1,
313544,3,2,NULL,18/6/2018,131.44,0.5,0.5
313546,3,2,NULL,18/6/2018,148.14,0.5,0.5
313551,2,2,NULL,18/6/2018,0,0.5,0.5
313552,1,3,NULL,18/6/2018,,0.5,
313555,1,2,NULL,18/6/2018,140,0.5,0.5
313556,2,3,NULL,18/6/2018,,0.25,
313558,1,3,NULL,18/6/2018,,0.5,
313561,1,3,NULL,18/6/2018,,0.5,
313562,1,1,NULL,18/6/2018,,0.5,
313565,1,3,NULL,18/6/2018,,0.5,
313566,2,1,NULL,18/6/2018,,1,
313567,2,3,NULL,18/6/2018,,0.25,
313568,2,1,NULL,18/6/2018,,1,
313569,2,2,NULL,18/6/2018,190.75,0.5,0.5
313570,1,2,NULL,18/6/2018,210.12,0.5,0.5
313571,2,2,NULL,18/6/2018,0,0.5,0.5
313572,3,3,NULL,18/6/2018,,0.5,
313573,2,1,NULL,18/6/2018,,1,
313574,1,1,NULL,18/6/2018,,0.5,
313575,3,1,NULL,18/6/2018,,0.5,
313576,1,3,NULL,18/6/2018,,0.5,
313577,3,1,NULL,18/6/2018,,0.5,
313578,3,3,NULL,18/6/2018,,0.5,
313579,1,1,NULL,18/6/2018,,0.5,
313580,1,2,NULL,18/6/2018,0,0.5,0.5
313581,1,3,NULL,18/6/2018,,0.5,
313582,1,3,NULL,18/6/2018,,0.5,
313583,1,2,NULL,18/6/2018,0,0.5,0.5
313584,2,1,NULL,18/6/2018,,1,
313585,1,2,NULL,18/6/2018,254.55,0.5,0.5
313586,2,3,NULL,18/6/2018,,0.25,
313587,3,1,NULL,18/6/2018,,0.5,
313588,3,2,NULL,18/6/2018,0,0.5,0.5
313589,2,2,NULL,18/6/2018,0,0.5,0.5
313590,3,3,NULL,18/6/2018,,0.5,
313591,2,2,NULL,18/6/2018,0,0.5,0.5
313592,2,2,NULL,18/6/2018,249.5,0.5,0.5
313593,1,1,NULL,18/6/2018,,0.5,
313594,2,3,NULL,18/6/2018,,0.25,
313595,2,3,NULL,18/6/2018,,0.25,
313596,1,3,NULL,18/6/2018,,0.5,
313597,3,3,NULL,18/6/2018,,0.5,
313598,2,1,NULL,18/6/2018,,1,
313599,1,3,NULL,18/6/2018,,0.5,
313600,3,2,NULL,18/6/2018,305,0.5,0.5
313601,3,1,NULL,18/6/2018,,0.5,
313602,2,3,NULL,18/6/2018,,0.25,
313603,1,3,NULL,18/6/2018,,0.5,
313604,3,2,NULL,18/6/2018,0,0.5,0.5
313605,2,3,NULL,18/6/2018,,0.25,
313606,2,2,NULL,18/6/2018,0,0.5,0.5
313607,3,1,NULL,18/6/2018,,0.5,
313610,2,1,NULL,18/6/2018,,1,
313612,3,1,NULL,18/6/2018,,0.5,
313613,1,1,NULL,18/6/2018,,0.5,
313614,1,3,NULL,18/6/2018,,0.5,
313615,2,2,NULL,18/6/2018,0,0.5,0.5
313616,2,3,NULL,18/6/2018,,0.25,
313617,1,1,NULL,18/6/2018,,0.5,
313618,2,2,NULL,18/6/2018,0,0.5,0.5
313621,3,1,NULL,18/6/2018,,0.5,
313624,3,2,NULL,18/6/2018,331.36,0.5,0.5
313625,2,2,NULL,18/6/2018,344.59,0.5,0.5
313626,3,3,NULL,18/6/2018,,0.5,
313627,2,3,NULL,18/6/2018,,0.25,
313628,2,1,NULL,18/6/2018,,1,
313629,1,3,NULL,18/6/2018,,0.5,
313630,3,3,NULL,18/6/2018,,0.5,
313633,2,3,NULL,18/6/2018,,0.25,
313636,3,3,NULL,18/6/2018,,0.5,
313637,2,1,NULL,18/6/2018,,1,
313638,1,1,NULL,18/6/2018,,0.5,
313639,3,1,NULL,18/6/2018,,0.5,
313641,1,2,NULL,18/6/2018,0,0.5,0.5
313642,2,3,NULL,18/6/2018,,0.25,
313643,3,3,NULL,18/6/2018,,0.5,
313608,3,2,NULL,18/6/2018,1,0.5,
313609,2,2,NULL,18/6/2018,,,
313611,1,3,NULL,18/6/2018,,,
313619,2,1,NULL,18/6/2018,1,0.5,0.5
313620,3,3,NULL,18/6/2018,64.49,,
313622,2,2,NULL,18/6/2018,,,
313623,1,1,NULL,18/6/2018,28,,0.5
313631,2,3,NULL,18/6/2018,,,
313632,1,1,NULL,18/6/2018,93.98,,0.5
313634,2,2,NULL,18/6/2018,,,
313635,2,2,NULL,18/6/2018,,,
313640,1,3,NULL,18/6/2018,,,
313644,1,2,NULL,18/6/2018,,,
313645,1,1,NULL,18/6/2018,120.47,,0.5
313646,2,1,NULL,18/6/2018,120.44,0.5,0.5
313647,2,2,NULL,18/6/2018,,,
313648,1,3,NULL,18/6/2018,,,
313649,1,3,NULL,18/6/2018,,,
313650,1,2,NULL,18/6/2018,,,
313651,2,1,NULL,18/6/2018,149.96,0.5,0.5
313652,3,1,NULL,18/6/2018,,0.5,0.5
313653,1,3,NULL,18/6/2018,,,
313654,1,2,NULL,18/6/2018,,,
313655,3,3,NULL,18/6/2018,0,,
313656,1,2,NULL,18/6/2018,,,
313657,1,3,NULL,18/6/2018,,,
313658,1,1,NULL,18/6/2018,193.91,,0.5
313659,1,2,NULL,18/6/2018,,,
313660,2,3,NULL,18/6/2018,,,
313661,2,1,NULL,18/6/2018,0,0.5,0.5
313662,3,2,NULL,18/6/2018,0,0.5,
313663,1,1,NULL,18/6/2018,213.95,,0.5
313664,1,1,NULL,18/6/2018,215.9,,0.5
313665,2,1,NULL,18/6/2018,1,0.5,0.5
313666,1,1,NULL,18/6/2018,197.5,,0.5
313667,1,3,NULL,18/6/2018,,,
313668,3,3,NULL,18/6/2018,0,,
313669,1,3,NULL,18/6/2018,,,
313670,1,3,NULL,18/6/2018,,,
313671,2,3,NULL,18/6/2018,,,
313672,3,2,NULL,18/6/2018,224,0.5,
313673,3,3,NULL,18/6/2018,0,,
313674,1,2,NULL,18/6/2018,,,
313675,3,2,NULL,18/6/2018,1,0.5,
313676,1,1,NULL,18/6/2018,303.92,,0.5
313677,2,2,NULL,18/6/2018,,,
313678,2,2,NULL,18/6/2018,,,
313679,2,2,NULL,18/6/2018,,,
313680,1,3,NULL,18/6/2018,,,
313681,1,2,NULL,18/6/2018,,,
313682,1,3,NULL,18/6/2018,,,
313683,3,3,NULL,18/6/2018,339.01,,
313684,3,1,NULL,18/6/2018,,0.5,0.5
313685,2,3,NULL,18/6/2018,,,
313686,2,2,NULL,18/6/2018,,,
313687,1,2,NULL,18/6/2018,,,
313690,2,1,NULL,18/6/2018,344.91,0.5,0.5
313691,3,3,NULL,18/6/2018,343.51,,
313692,3,3,NULL,18/6/2018,336,,
313694,2,3,NULL,18/6/2018,,,
313695,2,1,NULL,18/6/2018,0,0.5,0.5
313696,2,2,NULL,18/6/2018,,,
313699,1,1,NULL,18/6/2018,344.91,,0.5
313700,2,2,NULL,18/6/2018,,,
313701,2,2,NULL,18/6/2018,,,
313703,2,3,NULL,18/6/2018,,,
313704,3,1,NULL,18/6/2018,,0.5,0.5
313705,1,3,NULL,18/6/2018,,,
313708,2,3,NULL,18/6/2018,,,
313709,1,2,NULL,18/6/2018,,,
313710,1,1,NULL,18/6/2018,336,,0.5
313712,2,3,NULL,18/6/2018,,,
313714,3,3,NULL,18/6/2018,0,,
313715,1,3,NULL,18/6/2018,,,
313718,2,2,NULL,18/6/2018,,,
313719,3,1,NULL,18/6/2018,,0.5,0.5
313720,1,2,NULL,18/6/2018,,,
313722,1,1,NULL,18/6/2018,0,,0.5
313724,2,3,NULL,18/6/2018,,,
313725,2,3,NULL,18/6/2018,,,
313728,2,2,NULL,18/6/2018,,,
313729,1,3,NULL,18/6/2018,,,
313730,2,1,NULL,18/6/2018,336,0.5,0.5
313732,2,3,NULL,18/6/2018,,,
313734,3,3,NULL,18/6/2018,0,,
313735,3,3,NULL,18/6/2018,1,,
313738,1,1,NULL,18/6/2018,344.91,,0.5
313739,2,2,NULL,18/6/2018,,,
313740,1,3,NULL,18/6/2018,,,
313742,3,3,NULL,18/6/2018,0,,
313744,3,3,NULL,18/6/2018,0,,
313745,1,2,NULL,18/6/2018,,,
313748,3,1,NULL,18/6/2018,,0.5,0.5
313749,2,1,NULL,18/6/2018,343.51,0.5,0.5
313750,2,2,NULL,18/6/2018,,,
313752,2,2,NULL,18/6/2018,,,
313754,1,1,NULL,18/6/2018,0,,0.5
313688,1,1,NULL,18/6/2018,15.65,1,0.5
313689,3,1,NULL,18/6/2018,,0.5,0.5
313693,2,1,NULL,18/6/2018,1,0.5,0.5
313697,2,1,NULL,18/6/2018,51.8,0.5,0.5
313698,1,1,NULL,18/6/2018,54.99,1,0.5
313702,2,1,NULL,18/6/2018,28,0.5,0.5
313706,2,2,NULL,18/6/2018,,0.5,
313707,2,1,NULL,18/6/2018,87.98,0.5,0.5
313711,2,3,NULL,18/6/2018,,0.5,
313713,3,1,NULL,18/6/2018,,0.5,0.5
313716,1,1,NULL,18/6/2018,112.77,1,0.5
313717,3,1,NULL,18/6/2018,,0.5,0.5
313721,1,1,NULL,18/6/2018,80,1,0.5
313723,3,2,NULL,18/6/2018,,0.5,
313726,2,2,NULL,18/6/2018,,0.5,
313727,3,2,NULL,18/6/2018,,0.5,
313731,1,1,NULL,18/6/2018,136,1,0.5
313733,2,2,NULL,18/6/2018,,0.5,
313736,2,2,NULL,18/6/2018,,0.5,
313737,2,2,NULL,18/6/2018,,0.5,
313741,3,1,NULL,18/6/2018,,0.5,0.5
313743,1,1,NULL,18/6/2018,0,1,0.5
313746,3,1,NULL,18/6/2018,,0.5,0.5
313747,1,3,NULL,18/6/2018,,0.5,
313751,3,3,NULL,18/6/2018,274,0.5,
313753,1,3,NULL,18/6/2018,,0.5,
313755,3,2,NULL,18/6/2018,,0.5,
313756,2,2,NULL,18/6/2018,,0.5,
313757,1,3,NULL,18/6/2018,,0.5,
313758,1,1,NULL,18/6/2018,301.5,1,0.5
313759,1,1,NULL,18/6/2018,0,1,0.5
313760,2,1,NULL,18/6/2018,0,0.5,0.5
313761,3,3,NULL,18/6/2018,302.68,0.5,
313763,1,1,NULL,18/6/2018,356.91,1,0.5
313765,1,2,NULL,18/6/2018,,0.5,
313766,1,2,NULL,18/6/2018,,0.5,
313767,3,3,NULL,18/6/2018,0,0.5,
313768,3,3,NULL,18/6/2018,302.68,0.5,
313770,1,2,NULL,18/6/2018,,0.5,
313773,1,1,NULL,18/6/2018,330.5,1,0.5
313774,3,2,NULL,18/6/2018,,0.5,
313775,2,1,NULL,18/6/2018,0,0.5,0.5
313776,2,2,NULL,18/6/2018,,0.5,
313778,3,3,NULL,18/6/2018,356.91,0.5,
313781,2,2,NULL,18/6/2018,,0.5,
313782,3,1,NULL,18/6/2018,,0.5,0.5
313783,1,3,NULL,18/6/2018,,0.5,
313785,3,2,NULL,18/6/2018,,0.5,
313786,2,2,NULL,18/6/2018,,0.5,
313787,3,2,NULL,18/6/2018,,0.5,
313789,3,3,NULL,18/6/2018,356.91,0.5,
313792,3,2,NULL,18/6/2018,,0.5,
313793,3,3,NULL,18/6/2018,0,0.5,
313794,3,2,NULL,18/6/2018,,0.5,
313796,2,2,NULL,18/6/2018,,0.5,
313797,2,2,NULL,18/6/2018,,0.5,
313798,2,3,NULL,18/6/2018,,0.5,
313800,3,2,NULL,18/6/2018,,0.5,
313803,3,2,NULL,18/6/2018,,0.5,
313804,2,3,NULL,18/6/2018,,0.5,
313805,2,3,NULL,18/6/2018,,0.5,
313807,2,3,NULL,18/6/2018,,0.5,
313808,2,2,NULL,18/6/2018,,0.5,
313809,2,2,NULL,18/6/2018,,0.5,
313811,2,3,NULL,18/6/2018,,0.5,
313814,1,1,NULL,18/6/2018,330.5,1,0.5
313815,1,1,NULL,18/6/2018,0,1,0.5
313816,2,1,NULL,18/6/2018,0,0.5,0.5
313818,2,1,NULL,18/6/2018,0,0.5,0.5
313819,3,1,NULL,18/6/2018,,0.5,0.5
313820,1,2,NULL,18/6/2018,,0.5,
313822,1,2,NULL,18/6/2018,,0.5,
313825,1,2,NULL,18/6/2018,,0.5,
313826,3,2,NULL,18/6/2018,,0.5,
313827,2,1,NULL,18/6/2018,0,0.5,0.5
313829,1,2,NULL,18/6/2018,,0.5,
313830,2,3,NULL,18/6/2018,,0.5,
313831,2,2,NULL,18/6/2018,,0.5,
313833,3,3,NULL,18/6/2018,356.91,0.5,
313836,3,1,NULL,18/6/2018,,0.5,0.5
313837,2,2,NULL,18/6/2018,,0.5,
313838,3,3,NULL,18/6/2018,0,0.5,
313840,1,2,NULL,18/6/2018,,0.5,
313841,1,2,NULL,18/6/2018,,0.5,
313842,1,2,NULL,18/6/2018,,0.5,
313844,3,3,NULL,18/6/2018,356.91,0.5,
313847,1,1,NULL,18/6/2018,330.5,1,0.5
313848,2,1,NULL,18/6/2018,0,0.5,0.5
313849,2,2,NULL,18/6/2018,,0.5,
313851,3,3,NULL,18/6/2018,0,0.5,
313852,2,3,NULL,18/6/2018,,0.5,
313762,2,3,NULL,18/6/2018,,0.5,
313764,1,1,NULL,18/6/2018,17.5,0.5,0.5
313769,2,1,NULL,18/6/2018,62.49,0.5,0.5
313771,1,2,NULL,18/6/2018,,0.5,
313772,2,3,NULL,18/6/2018,,0.5,
313777,2,1,NULL,18/6/2018,113.47,0.5,0.5
313779,1,2,NULL,18/6/2018,,0.5,
313780,2,1,NULL,18/6/2018,106.95,0.5,0.5
313784,3,1,NULL,18/6/2018,,0.5,0.5
313788,2,2,NULL,18/6/2018,,0.5,
313790,2,1,NULL,18/6/2018,113.5,0.5,0.5
313791,1,2,NULL,18/6/2018,,0.5,
313795,3,3,NULL,18/6/2018,0,0.5,
313799,2,2,NULL,18/6/2018,,0.5,
313801,2,1,NULL,18/6/2018,140.5,0.5,0.5
313802,3,1,NULL,18/6/2018,,0.5,0.5
313806,2,3,NULL,18/6/2018,,0.5,
313810,2,1,NULL,18/6/2018,216.95,0.5,0.5
313812,2,1,NULL,18/6/2018,187,0.5,0.5
313813,1,1,NULL,18/6/2018,196.9,0.5,0.5
313817,2,2,NULL,18/6/2018,,0.5,
313821,2,3,NULL,18/6/2018,,0.5,
313823,1,1,NULL,18/6/2018,188,0.5,0.5
313824,2,3,NULL,18/6/2018,,0.5,
313828,1,3,NULL,18/6/2018,,1,
313832,1,2,NULL,18/6/2018,,0.5,
313834,2,3,NULL,18/6/2018,,0.5,
313835,1,2,NULL,18/6/2018,,0.5,
313839,3,3,NULL,18/6/2018,0,0.5,
313843,3,1,NULL,18/6/2018,,0.5,0.5
313845,2,1,NULL,18/6/2018,226,0.5,0.5
313846,2,1,NULL,18/6/2018,293.2,0.5,0.5
313850,3,2,NULL,18/6/2018,,,
313853,1,1,NULL,18/6/2018,0,0.5,0.5
313854,3,1,NULL,18/6/2018,,0.5,0.5
313855,1,3,NULL,18/6/2018,,1,
313856,1,3,NULL,18/6/2018,,1,
313857,3,2,NULL,18/6/2018,,,
313859,2,2,NULL,18/6/2018,,0.5,
313860,2,1,NULL,18/6/2018,354.08,0.5,0.5
313862,1,1,NULL,18/6/2018,283,0.5,0.5
313864,1,1,NULL,18/6/2018,307.86,0.5,0.5
313865,2,1,NULL,18/6/2018,0,0.5,0.5
313867,3,2,NULL,18/6/2018,,,
313868,2,2,NULL,18/6/2018,,0.5,
313870,1,1,NULL,18/6/2018,283,0.5,0.5
313873,1,1,NULL,18/6/2018,307.86,0.5,0.5
313874,2,3,NULL,18/6/2018,,0.5,
313876,3,1,NULL,18/6/2018,,0.5,0.5
313858,2,3,NULL,18/6/2018,,0.5,
313861,3,2,NULL,18/6/2018,,0.33,
313863,3,1,NULL,18/6/2018,,0.5,0.5
313866,2,1,NULL,18/6/2018,0,0.5,0.5
313869,3,3,NULL,18/6/2018,42.99,0.5,
313871,1,2,NULL,18/6/2018,,0.5,
313872,3,3,NULL,18/6/2018,43.66,0.5,
313875,3,2,NULL,18/6/2018,,0.33,
313877,1,3,NULL,18/6/2018,,0.5,
313878,3,2,NULL,18/6/2018,,0.33,
313879,3,1,NULL,18/6/2018,,0.5,0.5
313880,3,1,NULL,18/6/2018,,0.5,0.5
313881,1,2,NULL,18/6/2018,,0.5,
313882,2,1,NULL,18/6/2018,0,0.5,0.5
313883,3,1,NULL,18/6/2018,,0.5,0.5
313884,3,2,NULL,18/6/2018,,0.33,
313885,2,1,NULL,18/6/2018,115.14,0.5,0.5
313886,2,2,NULL,18/6/2018,,0.5,
313887,3,1,NULL,18/6/2018,,0.5,0.5
313888,2,1,NULL,18/6/2018,0,0.5,0.5
313889,2,2,NULL,18/6/2018,,0.5,
313890,1,2,NULL,18/6/2018,,0.5,
313891,1,3,NULL,18/6/2018,,0.5,
313892,1,1,NULL,18/6/2018,121.31,0.5,0.5
313893,2,2,NULL,18/6/2018,,0.5,
313894,1,3,NULL,18/6/2018,,0.5,
313895,1,3,NULL,18/6/2018,,0.5,
313896,1,3,NULL,18/6/2018,,0.5,
313897,2,2,NULL,18/6/2018,,0.5,
313898,3,1,NULL,18/6/2018,,0.5,0.5
313899,3,1,NULL,18/6/2018,,0.5,0.5
313900,1,1,NULL,18/6/2018,0,0.5,0.5
313901,1,1,NULL,18/6/2018,0,0.5,0.5
313902,2,2,NULL,18/6/2018,,0.5,
313903,1,1,NULL,18/6/2018,205.79,0.5,0.5
313904,2,1,NULL,18/6/2018,132.5,0.5,0.5
313905,1,2,NULL,18/6/2018,,0.5,
313906,1,2,NULL,18/6/2018,,0.5,
313907,1,3,NULL,18/6/2018,,0.5,
313908,2,3,NULL,18/6/2018,,0.5,
313909,3,3,NULL,18/6/2018,240.78,0.5,
313910,2,3,NULL,18/6/2018,,0.5,
313911,1,2,NULL,18/6/2018,,0.5,
313912,2,1,NULL,18/6/2018,0,0.5,0.5
313913,3,3,NULL,18/6/2018,0,0.5,
313914,2,3,NULL,18/6/2018,,0.5,
313915,3,3,NULL,18/6/2018,264.78,0.5,
313916,3,2,NULL,18/6/2018,,0.33,
313917,1,1,NULL,18/6/2018,227.29,0.5,0.5
313918,1,2,NULL,18/6/2018,,0.5,
313919,2,2,NULL,18/6/2018,,0.5,
313920,3,3,NULL,18/6/2018,0,0.5,
313921,2,3,NULL,18/6/2018,,0.5,
313922,3,3,NULL,18/6/2018,235,0.5,
313923,1,3,NULL,18/6/2018,,0.5,
313924,3,1,NULL,18/6/2018,,0.5,0.5
313925,2,3,NULL,18/6/2018,,0.5,
313926,1,2,NULL,18/6/2018,,0.5,
